vendor_id,b_entity_id,likelihood
61185010,000NYL-E,1.3171429157650951e-05
286830520,000NYL-E,1.317116140935593e-05
138717709,000NYL-E,1.3171466082147081e-05
285525220,000NYL-E,1.3171045975820288e-05
286443982,000NYL-E,1.3171166026388351e-05
138076572,000NYL-E,1.317072730175031e-05
295438968,000NYL-E,1.3169178497751335e-05
138206569,000NYL-E,1.3171078298715655e-05
286240267,000NYL-E,1.3169858452771917e-05
285309723,000NYL-E,1.3171530696327635e-05
285015517,000NYL-E,1.3171858310466378e-05
137828709,000NYL-E,1.3170667248970167e-05
285516912,000NYL-E,1.3171142940996716e-05
286348378,000NYL-E,1.3171152175223648e-05
286284004,000NYL-E,1.3171890603931514e-05
285516979,000NYL-E,1.3171826015830815e-05
61167611,000NYL-E,1.3170921290825707e-05
285514892,000NYL-E,1.3171945961436907e-05
285361045,000NYL-E,1.3173089247020916e-05
61119613,000NYL-E,1.3172568496494387e-05
286284289,000NYL-E,1.3171050593447532e-05
285003697,000NYL-E,1.3171092151027934e-05
273522913,000NYL-E,1.3172208862634133e-05
138698154,000NYL-E,1.31711798773381e-05
138224972,000NYL-E,1.3171226045616505e-05
138047098,000NYL-E,1.3170930527346397e-05
139250541,000NYL-E,1.2784027652953337e-05
285512574,000NYL-E,1.3171706054080271e-05
286282277,000NYL-E,1.317206127853057e-05
286283698,000NYL-E,1.317143838891914e-05
137906334,000NYL-E,1.3171082916175751e-05
286337868,000NYL-E,1.3171932122381315e-05
319974613,000NYL-E,1.3170450101354289e-05
286439202,000NYL-E,1.3171304526201998e-05
61131186,000NYL-E,1.3171904443629153e-05
292938734,000NYL-E,1.3171318375004005e-05
137843437,000NYL-E,1.3170833539084536e-05
286283450,000NYL-E,1.3171276827961934e-05
62333634,000NYL-E,1.3172407140287869e-05
286838823,000NYL-E,1.3170311468873656e-05
285520552,000NYL-E,1.278035887900413e-05
318353581,000NYL-E,1.3170339197094321e-05
138594108,000NYL-E,1.3170191303318956e-05
61031160,000NYL-E,1.3172407140287869e-05
285358781,000NYL-E,1.3171650681671793e-05
286739869,000NYL-E,1.3170796588402176e-05
286222515,000NYL-E,1.3171775264752878e-05
286234687,000NYL-E,1.3170343818378035e-05
307695182,000NYL-E,1.3171659910646532e-05
137987473,000NYL-E,1.3172499347411982e-05
62328351,000NYL-E,1.3171050593447532e-05
284918452,000NYL-E,1.3170773493451482e-05
285513078,000NYL-E,1.3171281444393129e-05
61065550,000NYL-E,1.3170898199098244e-05
286807246,000NYL-E,1.3169025783698294e-05
284958860,000NYL-E,1.3170029516457257e-05
285364454,000NYL-E,1.3172978670615994e-05
286931039,000NYL-E,1.3170939763774746e-05
286337813,000NYL-E,1.3170232900916622e-05
284922563,000NYL-E,1.3169816837733592e-05
286240277,000NYL-E,1.3170468584057233e-05
137931685,000NYL-E,1.3171092151027931e-05
286348437,000NYL-E,1.317051940952264e-05
286367664,000NYL-E,1.3171092151027934e-05
285902521,000NYL-E,1.3170302225944357e-05
285977337,000NYL-E,1.3170685727179074e-05
285357449,000NYL-E,1.3170371545591613e-05
286877553,000NYL-E,1.3170838157814506e-05
286334314,000NYL-E,1.3170884343773196e-05
138584023,000NYL-E,1.3171059828634292e-05
286102516,000NYL-E,1.3171152175223648e-05
324097908,000NYL-E,1.3172227308928055e-05
286843777,000NYL-E,1.3170343818378035e-05
286729709,000NYL-E,1.317176142304679e-05
62351392,000NYL-E,1.317116140935593e-05
61436140,000NYL-E,1.3171461466666129e-05
138577838,000NYL-E,1.3171064446189436e-05
286332596,000NYL-E,1.317049630739741e-05
285512182,000NYL-E,1.3170431618268229e-05
285514885,000NYL-E,1.3171290677190718e-05
285002328,000NYL-E,1.316995554699131e-05
138242326,000NYL-E,1.3171419926289027e-05
285936836,000NYL-E,1.3169756723702355e-05
137895906,000NYL-E,1.3169872324021567e-05
137739927,000NYL-E,1.3171682982660354e-05
138592531,000NYL-E,1.3171216812151296e-05
284972177,000NYL-E,1.317122142889562e-05
285516294,000NYL-E,1.317137838398092e-05
286247785,000NYL-E,1.3171119855007065e-05
138089267,000NYL-E,1.317070420500529e-05
137889067,000NYL-E,1.3171489159176938e-05
285901518,000NYL-E,1.3171724510783229e-05
286738735,000NYL-E,1.3170801207323747e-05
137925390,000NYL-E,1.3171452235638668e-05
138089061,000NYL-E,1.3170995180332445e-05
285520719,000NYL-E,1.3169969416732271e-05
201433269,000NYL-E,1.317186753728928e-05
285526867,000NYL-E,1.3173162956989744e-05
285517081,000NYL-E,1.3170399271944796e-05
59713000,000NYL-E,1.3169775220757547e-05
284958085,000NYL-E,1.3172425582476505e-05
285525975,000NYL-E,1.3170459342753349e-05
61127507,000NYL-E,1.3170852013852982e-05
286372619,000NYL-E,1.3171821402214834e-05
145694383,000NYL-E,1.3171249128858576e-05
326283646,000NYL-E,1.317249012713175e-05
138735280,000NYL-E,1.3171830629419363e-05
61042800,000NYL-E,1.3172706778548378e-05
285527612,000NYL-E,1.3169918559962113e-05
156279079,000NYL-E,1.2920103091655545e-05
285513162,000NYL-E,1.3171013651753086e-05
284987086,000NYL-E,1.3170362303284361e-05
285512492,000NYL-E,1.3170893580681906e-05
286828563,000NYL-E,1.317091667252652e-05
285893013,000NYL-E,1.3170061876173982e-05
284911723,000NYL-E,1.3169747475029272e-05
271289319,000NYL-E,1.2742830706688587e-05
285516874,000NYL-E,1.3170838157814506e-05
285526806,000NYL-E,1.3171530696327635e-05
285003271,000NYL-E,1.3169835333544381e-05
286734191,000NYL-E,1.3171535311446454e-05
285364425,000NYL-E,1.3170801207323747e-05
144029770,000NYL-E,1.317174296710814e-05
285002789,000NYL-E,1.3171115237735932e-05
285513085,000NYL-E,1.317143838891914e-05
138662416,000NYL-E,1.3169835333544381e-05
61014487,000NYL-E,1.3171664525099215e-05
285887479,000NYL-E,1.3171659910646532e-05
61079374,000NYL-E,1.317143838891914e-05
61113707,000NYL-E,1.3170611812046159e-05
137930358,000NYL-E,1.3171212195381822e-05
286397388,000NYL-E,1.3170403892919095e-05
284933949,000NYL-E,1.3170824301556789e-05
286780989,000NYL-E,1.3171576846448844e-05
137743626,000NYL-E,1.3171152175223648e-05
62335470,000NYL-E,1.3171479928434269e-05
284914765,000NYL-E,1.3170893580681906e-05
285935779,000NYL-E,1.3171507620371262e-05
286092493,000NYL-E,1.3171267595021845e-05
286437246,000NYL-E,1.3171992090065225e-05
286112431,000NYL-E,1.316986770029451e-05
138690896,000NYL-E,1.3172388697715697e-05
285365913,000NYL-E,1.3169678106942795e-05
137781081,000NYL-E,1.3170399271944796e-05
286890221,000NYL-E,1.3169992532489006e-05
285525173,000NYL-E,1.3170953618238992e-05
286976865,000NYL-E,1.3171650681671793e-05
286435788,000NYL-E,1.3170353060880381e-05
61197821,000NYL-E,1.3170334575781835e-05
286830553,000NYL-E,1.317138761577257e-05
286877344,000NYL-E,1.3171479928434269e-05
325114747,000NYL-E,1.3170510168744795e-05
285527767,000NYL-E,1.3171461466666129e-05
284972286,000NYL-E,1.3172121237521372e-05
177352014,000NYL-E,1.3169821461722301e-05
286806479,000NYL-E,1.3171382999886647e-05
156321582,000NYL-E,1.2919694278827886e-05
285514828,000NYL-E,1.3171470697598225e-05
61044340,000NYL-E,1.3169002642930254e-05
284996219,000NYL-E,1.3171558386688124e-05
48776641,000NYL-E,1.3172909553386105e-05
286733974,000NYL-E,1.3169696605625438e-05
61371611,000NYL-E,1.317136915209196e-05
285015317,000NYL-E,1.3170685727179074e-05
61044788,000NYL-E,1.3171632223438e-05
285515034,000NYL-E,1.3171050593447532e-05
286764329,000NYL-E,1.3171849083547978e-05
286337842,000NYL-E,1.3172254977656056e-05
286888158,000NYL-E,1.3169752099375527e-05
286286426,000NYL-E,1.3171849083547978e-05
285512043,000NYL-E,1.3170131214476617e-05
284986085,000NYL-E,1.3169372823390297e-05
286255082,000NYL-E,1.3171166026388351e-05
285517024,000NYL-E,1.3171170643395713e-05
284972328,000NYL-E,1.317118911118493e-05
285525355,000NYL-E,1.317012659208934e-05
285364532,000NYL-E,1.3170353060880381e-05
285357471,000NYL-E,1.3169918559962113e-05
286742408,000NYL-E,1.3171045975820288e-05
285923170,000NYL-E,1.3171119855007065e-05
138727914,000NYL-E,1.3171359920108214e-05
138019023,000NYL-E,1.317072730175031e-05
138044882,000NYL-E,1.3171295293550832e-05
137874714,000NYL-E,1.3170431618268229e-05
156274628,000NYL-E,1.2914981689020434e-05
285514854,000NYL-E,1.3172964847597987e-05
285364456,000NYL-E,1.3173116888972877e-05
61188779,000NYL-E,1.3172964847597987e-05
286728417,000NYL-E,1.3171479928434269e-05
286360546,000NYL-E,1.3171678368305627e-05
47061278,000NYL-E,1.3170440859856841e-05
285512026,000NYL-E,1.3170907435860092e-05
286000029,000NYL-E,1.317165529617043e-05
286765786,000NYL-E,1.317133222358782e-05
285363672,000NYL-E,1.3171235278983612e-05
286211904,000NYL-E,1.3169816837733592e-05
285515017,000NYL-E,1.317090281749241e-05
156251677,000NYL-E,1.2919547243933113e-05
137737243,000NYL-E,1.3171659910646532e-05
285921858,000NYL-E,1.3171290677190718e-05
138574845,000NYL-E,1.3170944381950793e-05
286240422,000NYL-E,1.3170145081491437e-05
279342003,000NYL-E,1.3168822124392721e-05
285512030,000NYL-E,1.3171027505068345e-05
285512112,000NYL-E,1.3169941677035479e-05
138080523,000NYL-E,1.3172453245042193e-05
286337856,000NYL-E,1.317004338505252e-05
285512138,000NYL-E,1.317059333230614e-05
285517037,000NYL-E,1.3170205169397889e-05
138730123,000NYL-E,1.317318138352687e-05
138216231,000NYL-E,1.3171055211054632e-05
61148973,000NYL-E,1.317071806312509e-05
138584266,000NYL-E,1.3171050593447532e-05
285976423,000NYL-E,1.3169909312965708e-05
285003221,000NYL-E,1.3172052053713325e-05
137860292,000NYL-E,1.3171479928434269e-05
285022414,000NYL-E,1.3171890603931514e-05
137885269,000NYL-E,1.3171484543816815e-05
285309913,000NYL-E,1.3171355304081146e-05
285362750,000NYL-E,1.3170999798224124e-05
285935737,000NYL-E,1.3170376166711249e-05
286830392,000NYL-E,1.3170588712310276e-05
286338294,000NYL-E,1.3170801207323747e-05
284915623,000NYL-E,1.3168868414671558e-05
62348081,000NYL-E,1.3170912054206023e-05
61179335,000NYL-E,1.3173112282040276e-05
285527022,000NYL-E,1.3171216812151296e-05
138726466,000NYL-E,1.3171742967108139e-05
61191463,000NYL-E,1.3170939763774746e-05
284998542,000NYL-E,1.3171166026388351e-05
286284215,000NYL-E,1.31700988572731e-05
327886226,000NYL-E,1.3171424541983521e-05
285526096,000NYL-E,1.3170121969681617e-05
285009204,000NYL-E,1.3172121237521372e-05
286000009,000NYL-E,1.3169816837733592e-05
177353028,000NYL-E,1.316955323081645e-05
58762366,000NYL-E,1.3171359920108214e-05
61149607,000NYL-E,1.317008498954061e-05
61229114,000NYL-E,1.317239791904954e-05
286386759,000NYL-E,1.3170930527346397e-05
286338086,000NYL-E,1.3169576357340423e-05
285521050,000NYL-E,1.3170944381950793e-05
137738697,000NYL-E,1.3172499347411982e-05
286744221,000NYL-E,1.31705332705097e-05
286862006,000NYL-E,1.3171839856530714e-05
285516352,000NYL-E,1.3169775220757547e-05
138238285,000NYL-E,1.3171766036970647e-05
286332618,000NYL-E,1.3172227308928055e-05
284951891,000NYL-E,1.316939132839131e-05
286338212,000NYL-E,1.3171004416089274e-05
286728661,000NYL-E,1.3170764255303134e-05
286830431,000NYL-E,1.3171604535374678e-05
61387011,000NYL-E,1.3172176580700905e-05
286338024,000NYL-E,1.3172536227590971e-05
285516732,000NYL-E,1.317136915209196e-05
285016647,000NYL-E,1.3170339197094321e-05
286377462,000NYL-E,1.3170256009858567e-05
286830678,000NYL-E,1.3169858452771917e-05
285517058,000NYL-E,1.3171729124900169e-05
285935735,000NYL-E,1.3170958236341498e-05
286743162,000NYL-E,1.3171087533615679e-05
62327215,000NYL-E,1.317237486553695e-05
290208785,000NYL-E,1.3171355304081146e-05
285513154,000NYL-E,1.3170801207323747e-05
286222520,000NYL-E,1.3171830629419363e-05
286120012,000NYL-E,1.317051940952264e-05
292930175,000NYL-E,1.3171355304081146e-05
286806277,000NYL-E,1.3169909312965708e-05
137891162,000NYL-E,1.3170985944478718e-05
61161763,000NYL-E,1.3172951024366844e-05
49265348,000NYL-E,1.3170260631573651e-05
286247787,000NYL-E,1.3171022887321426e-05
138582134,000NYL-E,1.3171055211054632e-05
62339101,000NYL-E,1.3171027505068345e-05
138696407,000NYL-E,1.3171512235609655e-05
285516372,000NYL-E,1.31697983415385e-05
62338818,000NYL-E,1.3171752195124766e-05
285935691,000NYL-E,1.3170320711711219e-05
285527557,000NYL-E,1.3169904689429708e-05
285003217,000NYL-E,1.3171119855007065e-05
154842740,000NYL-E,1.3170796588402177e-05
286288399,000NYL-E,1.3171558386688124e-05
286284024,000NYL-E,1.3171895217188717e-05
46775361,000NYL-E,1.3170108102307902e-05
286212806,000NYL-E,1.3170524029876515e-05
324092485,000NYL-E,1.3171627608822791e-05
137869347,000NYL-E,1.3171239895634577e-05
156249601,000NYL-E,1.2919708062101077e-05
306344229,000NYL-E,1.3171646067151276e-05
138233346,000NYL-E,1.3170182059143024e-05
61117353,000NYL-E,1.3173107675085432e-05
173706562,000NYL-E,1.3170879725286334e-05
325346000,000NYL-E,1.3165468984673018e-05
286337795,000NYL-E,1.3170524029876515e-05
304149487,000NYL-E,1.3171535311446454e-05
138078947,000NYL-E,1.3171082916175751e-05
280488093,000NYL-E,1.3171304526201998e-05
286284612,000NYL-E,1.3171701439843234e-05
202413843,000NYL-E,1.3171770650872866e-05
285009309,000NYL-E,1.3171899830422034e-05
156341340,000NYL-E,1.2915097152369384e-05
327786366,000NYL-E,1.3172185804230502e-05
299158755,000NYL-E,1.317127221150305e-05
274484970,000NYL-E,1.3171673753926119e-05
285526993,000NYL-E,1.3172872688670223e-05
285514725,000NYL-E,1.3170260631573651e-05
286892306,000NYL-E,1.3170011024665133e-05
295060766,000NYL-E,1.3171419926289027e-05
285527046,000NYL-E,1.3172840430788861e-05
286338542,000NYL-E,1.3170815063935785e-05
313904443,000NYL-E,1.3171516850825574e-05
313904446,000NYL-E,1.3171507620371262e-05
58318254,000NYL-E,1.317078735049498e-05
137862361,000NYL-E,1.3170690346671663e-05
138056288,000NYL-E,1.3172407140287869e-05
137769766,000NYL-E,1.3172573106240689e-05
138239360,000NYL-E,1.3170912054206023e-05
285513057,000NYL-E,1.3170815063935785e-05
285362746,000NYL-E,1.316986770029451e-05
285526005,000NYL-E,1.3169747475029272e-05
285358865,000NYL-E,1.3170182059143024e-05
156269728,000NYL-E,1.2917371043146735e-05
284914563,000NYL-E,1.31706441506696e-05
286795917,000NYL-E,1.3171779878605266e-05
285526593,000NYL-E,1.3169992532489006e-05
286128303,000NYL-E,1.3171489159176938e-05
138684785,000NYL-E,1.3170953618238992e-05
138080018,000NYL-E,1.3170653390061802e-05
286337576,000NYL-E,1.317027449658146e-05
151968913,000NYL-E,1.3170865869676024e-05
284932433,000NYL-E,1.3170888962239474e-05
286728671,000NYL-E,1.3171687596991892e-05
286739948,000NYL-E,1.3171249128858576e-05
156275370,000NYL-E,1.2920020425596493e-05
286348304,000NYL-E,1.3170990562416068e-05
138578327,000NYL-E,1.3171382999886647e-05
286102497,000NYL-E,1.3171359920108214e-05
286903977,000NYL-E,1.3171752195124766e-05
140172496,000NYL-E,1.317070420500529e-05
285521096,000NYL-E,1.3171659910646532e-05
285517075,000NYL-E,1.3169645733327378e-05
138668665,000NYL-E,1.3170473204673196e-05
285363739,000NYL-E,1.317008498954061e-05
285512036,000NYL-E,1.3170376166711249e-05
285014432,000NYL-E,1.317186753728928e-05
286334643,000NYL-E,1.3170463963416756e-05
138074749,000NYL-E,1.317078273150479e-05
285002351,000NYL-E,1.3171987477309918e-05
196736213,000NYL-E,1.3171622994181755e-05
285003563,000NYL-E,1.3170524029876515e-05
286338335,000NYL-E,1.3171729124900169e-05
286337922,000NYL-E,1.3171539926542676e-05
301098010,000NYL-E,1.3171133706673161e-05
284928469,000NYL-E,1.3169784469141837e-05
62336045,000NYL-E,1.3172324145710407e-05
286358451,000NYL-E,1.3170722682448373e-05
59821618,000NYL-E,1.3171470697598225e-05
285516940,000NYL-E,1.3170884343773196e-05
285527001,000NYL-E,1.3172854255736175e-05
60588435,000NYL-E,1.3171503005107764e-05
62339184,000NYL-E,1.3170542511048466e-05
137917405,000NYL-E,1.3171350688030174e-05
286861864,000NYL-E,1.316995554699131e-05
138049004,000NYL-E,1.3170413134797119e-05
138224026,000NYL-E,1.3172236531932612e-05
61163740,000NYL-E,1.3172762085359162e-05
285516714,000NYL-E,1.3172845039129326e-05
327886818,000NYL-E,1.3171558386688124e-05
61230224,000NYL-E,1.3171609150110593e-05
138581592,000NYL-E,1.3170944381950793e-05
138075425,000NYL-E,1.3172508567601769e-05
137937350,000NYL-E,1.3172185804230502e-05
285527766,000NYL-E,1.3171193728072028e-05
284952479,000NYL-E,1.317012659208934e-05
285365930,000NYL-E,1.3170316090304085e-05
285935694,000NYL-E,1.3170607192147779e-05
285002340,000NYL-E,1.317201515348176e-05
286338437,000NYL-E,1.3170219035265199e-05
318537974,000NYL-E,1.3172563886719916e-05
138222842,000NYL-E,1.3171216812151296e-05
286439045,000NYL-E,1.3170972090519487e-05
137754489,000NYL-E,1.3171359920108214e-05
286733969,000NYL-E,1.3170459342753349e-05
286338122,000NYL-E,1.3170847395196135e-05
61202383,000NYL-E,1.3169946300377275e-05
61229312,000NYL-E,1.317014970378003e-05
285520973,000NYL-E,1.3172586935341053e-05
62338557,000NYL-E,1.3171138323845e-05
285365895,000NYL-E,1.3170339197094321e-05
284952808,000NYL-E,1.3169950923695739e-05
286864695,000NYL-E,1.3170819682760471e-05
285515011,000NYL-E,1.3170237522753049e-05
61052397,000NYL-E,1.31706441506696e-05
138710074,000NYL-E,1.3171327607415032e-05
290494330,000NYL-E,1.3170542511048466e-05
138087229,000NYL-E,1.3170819682760471e-05
284992899,000NYL-E,1.3170075744264414e-05
323567306,000NYL-E,1.317259154499258e-05
286830539,000NYL-E,1.3169923183421997e-05
137742645,000NYL-E,1.3172448634675054e-05
286734013,000NYL-E,1.3170875106773863e-05
286843897,000NYL-E,1.3169752099375527e-05
285516310,000NYL-E,1.3169756723702352e-05
285976550,000NYL-E,1.3170024893545364e-05
286338105,000NYL-E,1.3170653390061802e-05
61227567,000NYL-E,1.317014970378003e-05
285526696,000NYL-E,1.3172757476588359e-05
145693891,000NYL-E,1.3171258361988589e-05
61435943,000NYL-E,1.3173020138377896e-05
286931029,000NYL-E,1.3171041358166737e-05
151576860,000NYL-E,1.316765018334021e-05
138561776,000NYL-E,1.3172005928187717e-05
285520985,000NYL-E,1.3171687596991892e-05
327206088,000NYL-E,1.3172480906749495e-05
285526656,000NYL-E,1.3169872324021567e-05
285526095,000NYL-E,1.3169913936476038e-05
286830619,000NYL-E,1.3171050593447532e-05
285003525,000NYL-E,1.31701543260468e-05
138967320,000NYL-E,1.3169932430278612e-05
177376117,000NYL-E,1.316970585482261e-05
286112312,000NYL-E,1.3170616431920786e-05
285520835,000NYL-E,1.3171239895634577e-05
286338336,000NYL-E,1.317016357050701e-05
61206464,000NYL-E,1.31717152824806e-05
286332620,000NYL-E,1.3170311468873656e-05
285514735,000NYL-E,1.3170385408874871e-05
138650510,000NYL-E,1.3172494737284533e-05
286738682,000NYL-E,1.3171567616616171e-05
285936481,000NYL-E,1.3170958236341498e-05
138651404,000NYL-E,1.3171706054080271e-05
286733972,000NYL-E,1.3171724510783229e-05
137827298,000NYL-E,1.3171470697598225e-05
285361062,000NYL-E,1.3170699585586924e-05
284954505,000NYL-E,1.3171682982660354e-05
286348334,000NYL-E,1.317014045917809e-05
285004935,000NYL-E,1.31717152824806e-05
286738688,000NYL-E,1.3170177437020832e-05
286337918,000NYL-E,1.3171484543816815e-05
286255274,000NYL-E,1.3169886195052766e-05
286889129,000NYL-E,1.3173024745785284e-05
138220645,000NYL-E,1.3171078298715655e-05
285003861,000NYL-E,1.3171133706673161e-05
137881404,000NYL-E,1.3171295293550832e-05
284992947,000NYL-E,1.317122142889562e-05
285512122,000NYL-E,1.3171724510783229e-05
286862065,000NYL-E,1.3170394650945066e-05
61153753,000NYL-E,1.3170108102307902e-05
137885594,000NYL-E,1.3171516850825574e-05
284988381,000NYL-E,1.3171673753926119e-05
138687824,000NYL-E,1.3170801207323747e-05
138227720,000NYL-E,1.3170796588402176e-05
285516283,000NYL-E,1.3170653390061802e-05
285007197,000NYL-E,1.3170334575781835e-05
285934155,000NYL-E,1.3171526081183041e-05
285363723,000NYL-E,1.3170440859856841e-05
138569767,000NYL-E,1.3170953618238992e-05
299355228,000NYL-E,1.3171632223438e-05
285516910,000NYL-E,1.316984920515442e-05
273434119,000NYL-E,1.3168794349077287e-05
285362782,000NYL-E,1.3170898199098244e-05
286735066,000NYL-E,1.3169807589684461e-05
286396754,000NYL-E,1.3170353060880381e-05
286837878,000NYL-E,1.3170232900916622e-05
285002524,000NYL-E,1.317137838398092e-05
286779109,000NYL-E,1.3170334575781835e-05
286337684,000NYL-E,1.317118911118493e-05
286248170,000NYL-E,1.3170685727179074e-05
294013605,000NYL-E,1.3171267595021845e-05
286338228,000NYL-E,1.3171858310466378e-05
286883563,000NYL-E,1.3170380787804376e-05
286876855,000NYL-E,1.3170912054206023e-05
138720428,000NYL-E,1.317152146601639e-05
140569223,000NYL-E,1.3170694966138596e-05
285023280,000NYL-E,1.3169997155568773e-05
285527910,000NYL-E,1.3171650681671793e-05
321264712,000NYL-E,1.3170339197094321e-05
285002397,000NYL-E,1.3170930527346397e-05
144029145,000NYL-E,1.3170893580681906e-05
144098627,000NYL-E,1.3169789093297796e-05
137888085,000NYL-E,1.3170953618238992e-05
319454932,000NYL-E,1.3172563886719916e-05
285002550,000NYL-E,1.3171622994181755e-05
286337956,000NYL-E,1.3169858452771917e-05
286735018,000NYL-E,1.3170847395196135e-05
285526601,000NYL-E,1.3171479928434269e-05
285011694,000NYL-E,1.3172116625434396e-05
138074842,000NYL-E,1.3172347200535509e-05
46775328,000NYL-E,1.317290033735127e-05
286991119,000NYL-E,1.3168988758179277e-05
286337808,000NYL-E,1.316997403993235e-05
286286953,000NYL-E,1.3171069063722926e-05
286097478,000NYL-E,1.317136915209196e-05
288128808,000NYL-E,1.3171447620090008e-05
285976430,000NYL-E,1.3169835333544381e-05
286348325,000NYL-E,1.3171004416089274e-05
138231279,000NYL-E,1.3171756809097175e-05
61041811,000NYL-E,1.3172499347411982e-05
286360494,000NYL-E,1.317004338505252e-05
138241657,000NYL-E,1.3171313758759093e-05
138729692,000NYL-E,1.3171309142494428e-05
286120647,000NYL-E,1.3169002642930254e-05
285526795,000NYL-E,1.3172342589616234e-05
298658963,000NYL-E,1.317136453611187e-05
138684321,000NYL-E,1.3171212195381822e-05
286738700,000NYL-E,1.3171415310574173e-05
286970370,000NYL-E,1.3171013651753086e-05
284986328,000NYL-E,1.317112908947261e-05
138086158,000NYL-E,1.3170736540282618e-05
285512154,000NYL-E,1.3170394650945066e-05
274479853,000NYL-E,1.3172001315503941e-05
90221762,000NYL-E,1.3170861251091353e-05
138063003,000NYL-E,1.3172577715964502e-05
285515059,000NYL-E,1.3172762085359162e-05
285516351,000NYL-E,1.317024676635459e-05
286759155,000NYL-E,1.3170108102307902e-05
138075912,000NYL-E,1.3172494737284533e-05
137998976,000NYL-E,1.3171096768416708e-05
137881324,000NYL-E,1.3171267595021845e-05
285526909,000NYL-E,1.317136915209196e-05
138577499,000NYL-E,1.3170824301556789e-05
286806300,000NYL-E,1.3171839856530714e-05
295443457,000NYL-E,1.317138761577257e-05
286338071,000NYL-E,1.3170353060880381e-05
286736578,000NYL-E,1.3170722682448373e-05
285362772,000NYL-E,1.3170320711711219e-05
286890186,000NYL-E,1.3170842776517855e-05
286890191,000NYL-E,1.3169964793510232e-05
286338008,000NYL-E,1.3172918769325402e-05
137887979,000NYL-E,1.317059333230614e-05
61082818,000NYL-E,1.3172817388730896e-05
61402882,000NYL-E,1.3171415310574173e-05
285362765,000NYL-E,1.3170801207323747e-05
138086121,000NYL-E,1.3171115237735932e-05
292921706,000NYL-E,1.3168683239193564e-05
285525483,000NYL-E,1.3170972090519487e-05
285014923,000NYL-E,1.3171281444393129e-05
317695676,000NYL-E,1.3170302225944357e-05
286888037,000NYL-E,1.317303396053408e-05
285525823,000NYL-E,1.3170824301556789e-05
286112851,000NYL-E,1.3170953618238992e-05
286092776,000NYL-E,1.3170232900916622e-05
156367660,000NYL-E,1.2915115625122182e-05
285516960,000NYL-E,1.3170681107662308e-05
307414515,000NYL-E,1.3170791969460204e-05
138082051,000NYL-E,1.3171119855007065e-05
61161721,000NYL-E,1.3171826015830815e-05
138058903,000NYL-E,1.3171895217188717e-05
61438293,000NYL-E,1.3172969455296917e-05
61413216,000NYL-E,1.3171170643395713e-05
286946253,000NYL-E,1.3170995180332445e-05
51113255,000NYL-E,1.3169275665850094e-05
138703777,000NYL-E,1.3171249128858576e-05
61435771,000NYL-E,1.3171922896226173e-05
286807423,000NYL-E,1.3172222697391525e-05
138684827,000NYL-E,1.3170985944478718e-05
286843902,000NYL-E,1.3170020270608782e-05
61039328,000NYL-E,1.3171401463280391e-05
285521077,000NYL-E,1.3170066498895948e-05
138590342,000NYL-E,1.3171152175223648e-05
135798590,000NYL-E,1.3171443004517149e-05
62343229,000NYL-E,1.3171373768047665e-05
286210725,000NYL-E,1.3171766036970647e-05
285525418,000NYL-E,1.317008498954061e-05
138215946,000NYL-E,1.3169835333544381e-05
137926645,000NYL-E,1.3171664525099215e-05
137799163,000NYL-E,1.317229647913224e-05
286337614,000NYL-E,1.3170357682093341e-05
286835287,000NYL-E,1.3172826605625413e-05
137742767,000NYL-E,1.3171599920611515e-05
286337817,000NYL-E,1.3170329954448329e-05
285362761,000NYL-E,1.3170168192702222e-05
138739799,000NYL-E,1.317138761577257e-05
137933435,000NYL-E,1.317103674049303e-05
137749383,000NYL-E,1.3170842776517855e-05
286835283,000NYL-E,1.317107368123255e-05
286337582,000NYL-E,1.3170288361370563e-05
138039089,000NYL-E,1.3171216812151296e-05
292921689,000NYL-E,1.3170468584057233e-05
285525719,000NYL-E,1.3173185990103268e-05
285976554,000NYL-E,1.3170750397901373e-05
58697469,000NYL-E,1.3167501844347136e-05
137832274,000NYL-E,1.3172176580700905e-05
285992608,000NYL-E,1.3171267595021845e-05
61187850,000NYL-E,1.3173043175187942e-05
286332610,000NYL-E,1.3171724510783229e-05
138663204,000NYL-E,1.317143838891914e-05
138564369,000NYL-E,1.3171253745433582e-05
285935698,000NYL-E,1.3170648770377763e-05
286112923,000NYL-E,1.3170842776517855e-05
284914561,000NYL-E,1.3169664232677957e-05
284986235,000NYL-E,1.3171876764018034e-05
286337598,000NYL-E,1.3170935145572404e-05
62328697,000NYL-E,1.3171604535374678e-05
286120114,000NYL-E,1.3171133706673161e-05
285900764,000NYL-E,1.3171064446189436e-05
138056280,000NYL-E,1.3171710668291415e-05
286338468,000NYL-E,1.316990006587257e-05
286240460,000NYL-E,1.3170912054206023e-05
285526917,000NYL-E,1.3172826605625413e-05
273190503,000NYL-E,1.3171770650872866e-05
286102544,000NYL-E,1.3171535311446454e-05
138578178,000NYL-E,1.317107368123255e-05
138582853,000NYL-E,1.3171170643395713e-05
138591326,000NYL-E,1.3171096768416708e-05
59168869,000NYL-E,1.317091667252652e-05
319456233,000NYL-E,1.3172370254764936e-05
285362754,000NYL-E,1.3170362303284361e-05
286976743,000NYL-E,1.317176142304679e-05
139372326,000NYL-E,1.31706441506696e-05
62350240,000NYL-E,1.3171092151027931e-05
286338081,000NYL-E,1.3170473204673196e-05
286338273,000NYL-E,1.3170399271944796e-05
